distancia_km,trafico,clima,hora_pico,tiempo_entrega
47.98724642255022,60.75071507786824,0,1,88.7651546769743
99.48540109161134,72.73498687691814,1,1,125.95581431174816
0.6377824981873781,97.11534719080088,0,0,54.06789959395034
62.17256397946064,61.54753321624308,1,0,75.51181779169005
72.12887954727918,33.9826929183169,1,0,69.6944500969818
74.95206378088476,84.4197787848864,0,0,107.171540417151
14.652148517668008,87.11078546785102,1,1,65.2771115480599
26.66048315999211,57.51035903053378,0,1,70.08356604326057
59.67188716479662,65.41797282616595,0,0,85.44649614492027
81.87610923404372,66.07337237963064,0,1,118.5375735770503
45.50212822942951,78.96275246954637,0,1,95.8830788183168
63.43591614020836,98.0814528898756,1,1,109.7894593571045
86.07916207506872,3.314564953022703,0,0,75.52061213656634
5.228182774153034,43.80660418377278,0,0,31.085848311208814
59.50958171766969,44.06402557755984,0,1,89.63967816291569
38.88928183373943,40.81596608717366,0,1,71.51940851057839
93.55047048597392,82.19451058562849,1,1,125.9376316815934
11.306065625327845,28.33887538612824,1,1,33.21429019332639
43.26032925214898,30.77334508568923,1,1,59.9949359445638
2.51333280700633,17.01181192951803,0,0,15.516572210364078
95.53777263032298,99.0158587063614,0,0,130.9381474574391
79.37239535555534,95.78258200553664,1,1,121.3892072872126
99.64724117759565,66.24502596660098,0,1,132.840305925377
43.2595050920315,11.3693969851262,1,1,50.29230256618831
49.24779487239005,6.123098423461704,0,1,62.459785109642894
78.73160120086177,80.68668864887955,1,0,98.3286252851292
69.55057551699633,59.57513986837553,0,1,105.42803034778484
40.18636383064759,52.94118123105911,1,1,68.61968168004762
25.59462018478357,80.59708591524719,0,1,80.77423910545045
13.65187854640465,71.66357475385892,1,1,56.75329021405318
37.9917419411244,51.913626366692135,0,0,61.3502067362456
61.979671599058406,31.50772820933864,0,0,70.33760138391605
27.526133245102,8.456805902437326,0,0,31.249309547300264
9.020123461581386,21.1174310059993,1,0,12.77481427226476
12.064335773988676,56.36450742210464,1,1,47.83372233024326
39.102579902584864,73.12101665435226,1,0,62.84257224924402
26.74880888825789,79.13004194673306,0,1,80.96406808397285
94.4144960010008,95.03963555643476,1,0,118.05141457901804
14.70040689314548,92.28587502757348,0,1,77.90326302830312
34.96299811688336,68.4772825802171,1,1,72.20903978361525
30.328565615576697,24.206027647672524,0,1,56.36586631629763
29.3284803207831,46.136513596222805,1,0,41.53104105473789
1.885583865698448,81.01530421811376,1,0,37.01611920161564
14.459597097669963,41.5330223896635,0,0,37.33418887296772
13.845083526038426,98.764470614094,0,1,80.45830212787776
3.470801399776524,1.186196205766532,1,1,13.369739222704483
67.12035113722992,3.111571235871813,0,1,75.25206652771985
76.78342203828286,17.730790887678616,1,1,80.2921330744656
83.98072400026291,23.92470117413933,0,1,99.14692978728
10.1128041267328,38.56065472534304,1,1,37.37057066405776
24.15178472936556,86.98454137123377,1,0,57.81369846910933
42.43678742095977,35.04865601979327,0,1,71.47375794666445
9.484964247280548,61.77579523922846,0,0,43.47586901743867
59.50251092907667,0.2539715003901155,0,1,67.7289944934564
94.62364273614068,20.674897276683414,0,0,91.03636282725424
89.85981456445002,11.512450205590277,1,0,72.64407675435515
95.35878194562966,90.07710038448884,1,1,131.32557574874815
71.780903968398,79.45402834205959,1,0,92.1517373457482
74.17974219645028,76.01664080214731,0,1,117.35211415823387
6.627813594637633,36.73556232864268,1,0,18.670032040031447
28.46306286887651,53.97466998230163,0,0,54.75778528625202
28.845046927858988,50.736827617639456,1,0,43.44445135110692
12.912319599417089,55.15872481763385,0,1,57.9092180883506
42.536391222531314,74.71009012008213,1,0,66.38415803806612
67.1851687053825,44.857540390812126,1,0,71.17690515971206
95.73683970129429,30.11255382583099,1,0,86.64574867395092
71.22923844560583,84.85278388790388,1,0,94.4097827004366
95.9916370361682,24.98499304462527,1,1,99.2858061512472
91.86658343394544,53.82708821693708,0,1,120.40681085562493
33.09462071768462,95.60398097010562,1,1,84.2776870592005
64.8937345494658,70.27859181267381,1,1,97.05428354590956
21.85221623719449,71.46798988411338,0,0,58.21576793181228
24.29573325596929,11.99732253708624,1,1,35.43524787331855
10.330155464622248,90.11184483637643,0,1,73.32004678988602
68.98910300172606,86.05984220306901,1,1,108.22120350291536
86.89873269365005,92.15831169361992,1,1,125.59814200173
31.38725673185878,88.09919678889098,0,0,74.15940377993252
12.998608645004008,89.14161323531312,0,1,74.96969353365976
10.435622829985723,60.61942449150685,1,0,33.658210509742005
50.127461801062566,66.54911882275537,1,0,68.37652885222775
9.48435222330427,65.32759727473575,1,1,50.25128041601129
57.23676855297423,78.98784870200195,0,0,90.28333919338036
98.60007912692126,45.53124826304293,1,0,96.64568743305848
1.1648772575454935,21.218054043594726,1,0,10.0
40.61862292738646,47.3550483979346,0,0,61.17242254087647
90.13903082294604,1.358979268188365,1,0,67.79071429245103
77.55576574883356,52.38724432839471,1,0,83.2382347632642
66.1802962441859,29.13812974811988,0,0,72.51330186940865
68.55603677253771,47.54197148481085,1,0,73.6158151604356
53.31611339140703,51.16969083001125,1,1,78.23773612813125
1.2751424166745462,17.51597167869846,1,1,19.77809977268887
59.89956932306372,67.92547231381093,0,1,101.88239161535644
90.94163015206684,35.59661575125733,1,1,100.55161199728217
97.46509510229592,36.69913004754651,0,0,101.32164110561
1.0285275541593308,0.7990265059399815,0,0,10.0
43.76863833163404,1.5944310937301087,1,0,30.812126212172288
66.05894259385705,62.71748284365145,0,0,89.20589549691138
85.2566495525278,5.2518362522995465,0,0,75.83123776817202
26.32345400480637,71.2905399482255,1,1,66.70403317795785
92.20718923227706,24.08300254314574,0,1,105.80725265739451
37.265838861721015,19.596856297906484,0,0,44.611099238330056
63.909891323534765,94.89137058743636,0,0,103.573598352546
27.555510874115885,44.73003534146704,1,0,39.40942637002623
90.0422864466163,51.16770176820774,1,0,92.61768004139692
20.171732277532183,86.7906448295049,0,0,64.53270823677819
18.1560369862776,67.02735481646774,0,1,68.03850699725595
32.49845845739679,83.37051518130136,0,0,72.6840243565681
60.542630751340944,2.4977519253315594,1,0,44.68298056373854
29.16509424356335,44.786116602523606,1,0,40.72513369611248
59.26818954270332,38.02517069603921,0,1,86.42713698218226
75.96206481371516,38.98559526001021,0,1,100.26244948097724
63.93198717824312,33.84365884128949,1,0,63.06741916323924
53.42926086260692,54.08433000141494,1,1,79.785573690793
0.4849001542730713,53.76623085805291,0,0,32.271035552444914
54.4716132351254,10.838113878123268,0,0,53.99634752716195
10.48513238723122,47.81037102730403,0,0,37.29329142343699
95.37522074547836,73.36562369547568,0,0,117.98298844412052
75.49510877672807,19.269355350932504,0,1,90.0307646968487
45.92884150223557,74.94550403805844,0,0,79.21582522081768
14.688059868223046,24.28439072690931,1,0,18.892643258033093
1.3214605883543062,25.264715829799155,1,0,10.0
87.93490321971625,68.56565844016559,1,1,114.6307517958558
95.83459764786876,89.36697864728892,1,0,116.35116744193948
35.228599751244616,15.293967579122924,1,0,30.829863590557157
92.12234031168028,21.49886424729467,1,0,79.44730437299157
85.75855817174043,34.73171508217205,1,0,80.97270407847837
84.26054104425756,33.77184271292267,0,1,104.2943541918674
93.17993861354633,60.807310549087234,1,1,114.94760616538068
3.559277056522059,94.01466122516533,0,0,54.85475225780032
85.82100956417348,7.914232693335399,1,1,82.61392399800648
92.1047495983828,91.77311721432731,1,1,129.5703582858699
43.40723001762781,91.84001656925804,0,1,100.64579229873128
19.400261711075075,30.9573605268656,0,1,50.99888963229286
70.16142266267128,97.49954311597496,1,0,99.87890968812452
52.11834044598383,84.47891775115835,0,1,103.93413123236624
76.47995291069192,5.7021973543398,1,1,74.03506100572343
32.46984512739075,95.00338948044713,0,0,78.47757084213616
36.64988729299807,25.29050552869173,1,0,36.96516259874433
49.16710313067922,96.00145803190252,1,1,97.33441152049464
46.71979168169664,87.28356762410534,1,0,76.01761715740999
70.74120040293151,5.9227027434173625,1,0,54.55431169405389
3.444383156567188,78.71544941445755,0,0,47.113231232482526
72.09273234793199,91.61582394913044,1,0,98.4820978529108
73.18144751378735,12.852420799910425,1,0,59.97136841098509
60.99075022918902,34.63242938988918,1,0,61.10881487829581
13.265351978905493,95.00347722840588,1,0,53.114020197327335
3.6700878223800193,86.68192325425922,1,1,56.27703188503362
99.96468063888388,3.0874052641466587,0,0,86.51544714318045
42.49552363414804,29.667147269258287,1,0,43.829992541947576
89.96492305427205,19.815831459311678,0,1,101.87985417307348
82.6458409708427,2.346848272227376,1,1,77.29009691278785
49.606829287705054,72.35635373721472,0,0,80.8636402987714
87.1273505625436,29.66758064134504,1,1,94.5356707707074
9.710499321314048,44.19983492484858,1,1,39.86831691947553
32.174644111152574,90.87090500291252,1,1,81.17516779037832
68.25154317991834,35.99009560831456,0,1,92.59628234809196
53.83211627025533,91.80701964852317,0,0,93.96920284046584
33.04883340104768,41.79099484553432,0,0,52.334564143605306
34.230357175404244,67.45284866864993,0,0,66.11071007464837
19.893451031226476,77.38396378901538,0,0,59.60674271948887
28.64838343172265,32.18531870987732,1,0,34.01136610031678
29.31065881958421,51.64458909107984,1,1,59.27082160120729
92.80034287978953,46.92188973872222,1,0,92.70121917319274
58.89388245359074,81.36896364993478,1,1,97.79958778783998
52.25464027955509,99.21348759638732,1,1,101.41045602183772
69.65677540456497,25.936374916547177,1,1,78.69360778192556
2.883452652652707,71.85874166960268,1,0,33.236132956923505
22.93405151329557,98.1679058518784,1,1,77.43119413657566
55.3315715638948,21.25953260305713,0,0,59.8950235526444
56.01678473164231,57.24082361801859,0,0,78.43383959432315
72.88288947267249,69.71737917818986,0,0,98.16500116723292
89.16261058705882,24.736388877611397,1,0,78.69828290845277
61.29790675263935,82.68600107089668,0,0,95.38132593755982
60.27420254288457,69.72657936942774,0,1,103.08265171902153
28.33267885836305,74.8140864805959,1,0,55.07318632698839
64.57528441991796,57.312493965634914,0,1,100.31647451875185
95.23113849321943,73.3137652297853,0,1,132.8417934094682
94.31830531216164,22.56577067220129,0,1,106.73752958582996
97.53672530596496,89.6041238018812,1,1,132.83144214571257
10.387400993303796,54.17500886412967,0,0,40.397425226707874
55.26628917181856,21.169726123981917,1,0,49.79789439944581
23.73847777106604,41.67933526841578,1,1,49.83044985106072
63.06745546044026,53.06640749378329,1,0,71.98716811524386
41.86651381800167,88.08228899241463,0,0,82.53435555060865
57.951528292926525,36.34525564057272,1,1,74.53385045462758
95.4254450516304,88.63160391155812,1,1,130.6561579970834
84.88390462707926,24.83254376072029,1,0,75.32339558202355
57.34589366154523,70.65767377941081,1,0,76.20555181894159
64.79917609443375,29.64644653535801,1,1,76.662564143226
95.87834836139628,48.49553156947752,0,0,105.95044447385578
0.2660195643301,64.42218158508408,0,1,52.42390644400612
68.73731244076359,69.48470168207498,0,0,94.73220079364836
17.125067072689337,48.594578347555775,0,1,57.99734283192935
16.569642773251104,21.67458368330548,0,1,44.09300606025363
13.43031471459739,93.25006159520022,0,0,62.36928256927803
90.0620667955788,28.80727234584136,1,1,96.45328960938372
22.281427168823587,25.57526160293162,1,1,40.61277253652468
32.276518140958146,75.69201617079628,0,1,83.66722259816466
2.566012070179136,54.0544363472177,1,1,39.08002782975216
37.73819381264867,90.66040239873875,1,0,70.52075624948831
2.466228244276836,67.39986258798102,0,1,55.67291388941198
83.0073333571028,88.92464835910002,0,1,130.86819086523224
1.2811901229379696,27.630601020114376,1,0,10.0
73.05181883682307,37.51771923955033,1,0,72.20031468923364
54.61546898219677,34.10850791764592,1,0,55.746629144580375
69.53717113471357,97.63386848040884,0,1,124.44667114797528
2.851705530254367,3.0623961066474914,0,0,10.0
27.71594642814261,85.6328676521834,0,0,69.9891909686058
25.488181604952494,29.328044081957195,0,1,55.05456732494059
29.113518810697705,82.36512353458049,1,0,59.47337681584841
57.62241518828893,60.894346004000056,0,1,96.54510515263118
41.50634135721271,84.97073492265994,0,0,80.69044054710014
41.08885920532636,56.39148181470851,0,0,66.06682827161535
64.37387794393325,79.42776298060397,0,1,111.2129838454486
71.62421283226668,25.309202541625297,1,1,79.953971536626
50.22393721043649,20.00276898183213,1,0,45.18053425926526
53.6016594389848,4.56564525127331,1,1,55.1641501768245
0.7806232723958639,77.57512212950142,1,0,34.412059682667405
4.304736307353196,81.84329687581021,1,0,39.36543748378766
2.590706263357434,63.92058850813067,1,1,44.03285926475128
96.54096806444194,86.16814771008532,0,0,125.3168483065962
89.29981854926594,93.77764089729963,1,0,113.32867528806256
4.133745429008195,84.32826258890252,0,1,65.47112763765782
24.1095104192556,79.69756962539527,0,1,79.13639314810212
84.36951436016308,7.951851075555549,0,1,91.47153702590823
26.397865869968072,83.87498910316177,1,1,73.05578724755534
60.74595993722702,81.53320947954654,1,1,99.3633726895549
9.877291574478708,23.489783128657734,1,1,29.646724823911832
54.41264194579436,45.30230986517716,0,0,71.18126848922407
27.542084277983847,43.11914394076899,0,0,48.59323939277158
91.33160967697886,78.29086555436831,1,1,122.21072051876725
18.616631378213462,65.18482592941143,1,1,57.48571806727649
53.73978714017784,20.28175672472789,1,0,48.13270807450623
44.36799220432324,37.45582667625189,1,1,64.22230710158453
67.77301926373703,99.57834286987884,1,1,114.00758684592904
11.316032771562234,0.1031110068513196,0,1,29.10438172067545
76.43302417658084,36.78665443157393,1,1,89.53974655705164
32.421990968831004,13.757124311936376,0,1,52.81615493103299
87.47609937229379,38.291916816641184,1,1,99.12683790615564
74.76724197780682,17.155258018203558,0,1,88.39142259134724
16.332221670571133,2.779310634175325,1,1,24.45543265354457
32.414023991549904,12.687765151893204,0,0,37.27510176918653
64.05648418049337,7.322575592684311,1,1,64.90647514073686
2.1929308858738783,61.06330113294957,1,1,42.28599527517388
72.78617067848803,83.79017364981,1,1,110.12402336769544
36.5253163042978,9.083405962794425,1,1,43.761956024835456
51.16960829674392,7.358061698304064,1,1,54.61471748654717
28.775829310111646,64.54205112896646,1,0,50.29168901257255
34.80258200734072,40.26556127503934,1,1,57.97484624339225
75.79979495163515,92.64911300632706,0,1,126.96439246447164
65.57990129954291,26.8079081857705,0,1,85.86787513251957
51.186467438246886,19.56007672485792,1,1,60.72921231302647
76.52789950620124,65.88215905950047,0,1,114.16339913471124
17.864287276091652,37.38449408719894,1,0,27.98367686447279
64.75736865244227,17.92981292886413,1,1,70.77080138638588
39.34807193355008,26.601029251824254,0,0,49.77897217275219
73.84686556860079,48.239557623000174,0,1,103.19727126638072
7.635051176212415,51.39189424547087,0,1,51.80398806370536
6.756054308021042,10.7179555540439,0,0,15.763821223438784
27.93742062524617,93.34478531082166,0,0,74.02232915560776
81.01664380173307,79.78229632574322,0,1,124.70446320425808
64.00910118695106,81.23375534151766,0,0,96.82415862031968
64.64951776432541,29.474770193481547,1,0,61.45699930820111
96.22347337872628,5.432490264063228,0,0,84.69502383501265
26.40203469665342,88.83942322601855,1,0,60.54133937033201
35.346273399337235,38.51980909104893,1,0,42.53692326499426
45.45262501250822,29.433636821889287,0,1,71.07891842095123
57.06657973510279,18.81470729024507,1,1,65.06061743320475
8.250099657681876,38.8321586678126,1,0,21.0161590600518
61.245805068792194,30.06856536654261,0,0,69.03092673830506
69.56867130644588,91.02034456086768,0,0,106.16510932559056
13.005113384689135,90.0950726343633,1,0,50.45162702493296
98.14214495343546,26.166664222103243,1,0,86.5970480738
50.23668453688196,2.025400077263917,1,0,36.20204766813752
82.50708005612225,76.07084045663154,0,1,124.04108427321356
13.043398517179371,51.67841564917119,0,0,41.27392663832909
0.9991043970570712,16.502763939266217,1,0,10.0
51.92040041782714,6.340248390725622,0,1,64.70644452962452
66.0420689502163,30.53751009124712,1,0,63.1024102057966
41.9038797833285,23.159539901509653,1,0,40.10287377741763
77.65790842860932,97.46631935705751,1,0,105.85948642141622
48.95706789553036,92.61531450401267,1,0,80.47331156843063
3.5667519731392705,90.613014465228,1,0,43.15990881112541
18.22341650842746,71.51492952160827,1,0,45.3361979675461
7.1662272547659,16.748671574707107,0,0,19.10731759116627
83.20660657079942,60.897901796333485,0,1,117.01423615480628
86.41018782941413,46.970940265790205,0,0,97.6136203964264
17.654176068539773,93.6629164980793,1,1,70.95479910387147
34.18165681065916,8.931821155606334,0,0,36.811236026330505
72.03822035004573,24.247990818592903,1,0,64.75457168933305
96.66648467420052,94.6517511581325,0,1,144.65906331842666
26.78769848567736,74.93173590171529,0,0,63.89602673939953
76.03409472757136,72.65899894270204,0,1,117.15677525340811
59.59225881635765,32.28466380860283,0,1,83.81613895738754
86.79482229062533,17.434715328172434,0,1,98.15321549658648
25.707173277382743,78.54611731349897,1,1,69.83879727865568
74.89299996961965,3.641715214803986,1,1,71.73525758309772
26.92534044977877,17.71690649234522,0,1,50.39872560599562
92.30309218527462,23.66628279087295,1,1,95.67561514365616
19.064666209809378,14.281317045685736,0,0,27.39239149069037
46.35651611254291,50.97141365833348,1,1,72.57091971920107
65.55193748855388,60.16774398569377,1,0,77.52542198368998
3.327288616361479,67.67428715157806,0,1,56.49897446887821
61.23034024284551,21.969283253060468,0,0,64.96891382080665
18.312111318450764,52.379491105952745,1,0,35.83943460773698
20.13206868423281,90.80733319036705,1,1,71.50932154256977
75.3342159390241,0.3353629373272659,1,0,55.43505421988292
43.021489298511895,74.65764544176854,1,0,66.74601415969379
77.32685574381036,82.65388712416208,1,0,98.18842815712932
49.88286664190012,51.3428166412684,0,0,70.5777016341543
44.72992164176224,98.46586589147428,0,1,105.01687025914693
11.943903279740208,74.51512588318379,1,1,56.81268556538406
35.79443851170843,35.90502806511382,0,0,51.58806484192365
65.13314035960846,44.849036391254046,1,0,69.5310304833138
93.87083509577818,32.19650466604772,0,1,111.1949204096464
23.938477181888885,44.32657776605395,0,1,61.31407062853809
95.15442900843098,9.101084057066132,0,1,100.67408523527786
94.87925601255547,94.60628404701272,0,1,143.20654683355076
10.155483363830198,72.9124310344096,0,0,49.58060220826896
30.18462582509685,32.25986085812407,1,1,50.27763108913952
33.75243752611436,5.986337294920318,1,0,24.99511866835165
74.65997437861449,15.996392650544855,0,0,72.72617582816403
88.83413237781137,43.92371656239249,0,0,98.02916418344536
52.10989895980056,60.22803433934472,1,1,81.80193633751281
41.70451130143301,12.878952584185887,0,0,44.80308533323935
41.677388234753245,42.81170944230431,0,0,59.74776530895475
61.535087944023246,86.08266543088044,1,1,102.26940307065884
22.13214395878516,24.089205943993345,1,0,24.7503181390248
75.19743677420156,16.037746081971747,1,0,63.176822460347125
90.23175002581084,64.41911952053442,0,1,124.39495978091588
29.53318134368848,24.380445226587945,1,0,30.81676768824476
62.78681632168781,75.71393151715496,1,0,83.08641881592773
73.20162295108369,46.21564107367975,1,1,91.66911889770682
46.88154902413599,27.51761712083024,1,1,61.26404777972391
85.64393069079304,90.60378644937936,0,1,133.81703777732412
